...1,participant,Sub_ID,Gender,Age,CorrectAns,BlockType,response_training_2.rt,trial_n,block_n,run_n,block_type_n,AQ_score,social_interaction_spontaneity,communication_reciprocity,social_dimensions,AQ_group,med_split
4811,papa97,papa97,male,25,FALSE,social,2.4656,94,4,5,2,9,2,3,5,median,High AQ
4812,papa97,papa97,male,25,FALSE,social,1.2234,95,4,5,2,9,2,3,5,median,High AQ
4813,papa97,papa97,male,25,TRUE,social,1.0095,28,2,0,1,9,2,3,5,median,High AQ
4814,papa97,papa97,male,25,FALSE,social,3.5157,29,2,1,1,9,2,3,5,median,High AQ
4815,papa97,papa97,male,25,FALSE,social,1.6026,30,2,1,1,9,2,3,5,median,High AQ
4816,papa97,papa97,male,25,TRUE,social,1.5452,31,2,1,1,9,2,3,5,median,High AQ
4817,papa97,papa97,male,25,TRUE,social,2.9325,32,2,1,1,9,2,3,5,median,High AQ
4818,papa97,papa97,male,25,TRUE,social,2.4062,33,2,2,1,9,2,3,5,median,High AQ
4819,papa97,papa97,male,25,FALSE,social,2.1293,34,2,2,1,9,2,3,5,median,High AQ
4820,papa97,papa97,male,25,TRUE,social,3.3728,35,2,2,1,9,2,3,5,median,High AQ
4821,papa97,papa97,male,25,TRUE,nonsocial,1.457,23,1,5,1,9,2,3,5,median,High AQ
4822,papa97,papa97,male,25,FALSE,nonsocial,1.6911,24,1,5,1,9,2,3,5,median,High AQ
4823,papa97,papa97,male,25,FALSE,social,1.6613,25,2,0,1,9,2,3,5,median,High AQ
4824,papa97,papa97,male,25,TRUE,social,1.3831,26,2,0,1,9,2,3,5,median,High AQ
4825,papa97,papa97,male,25,TRUE,social,1.1129,27,2,0,1,9,2,3,5,median,High AQ
4826,papa97,papa97,male,25,FALSE,nonsocial,2.2861,1,1,0,1,9,2,3,5,median,High AQ
4827,papa97,papa97,male,25,FALSE,nonsocial,0.9834,2,1,0,1,9,2,3,5,median,High AQ
4828,papa97,papa97,male,25,TRUE,nonsocial,4.0717,3,1,0,1,9,2,3,5,median,High AQ
4829,papa97,papa97,male,25,FALSE,nonsocial,2.2946,4,1,0,1,9,2,3,5,median,High AQ
4830,papa97,papa97,male,25,TRUE,nonsocial,3.8486,5,1,1,1,9,2,3,5,median,High AQ
4831,papa97,papa97,male,25,TRUE,nonsocial,0.9514,6,1,1,1,9,2,3,5,median,High AQ
4832,papa97,papa97,male,25,FALSE,nonsocial,1.097,7,1,1,1,9,2,3,5,median,High AQ
4833,papa97,papa97,male,25,FALSE,nonsocial,1.1949,8,1,1,1,9,2,3,5,median,High AQ
4834,papa97,papa97,male,25,TRUE,nonsocial,3.468,9,1,2,1,9,2,3,5,median,High AQ
4835,papa97,papa97,male,25,TRUE,nonsocial,2.1571,10,1,2,1,9,2,3,5,median,High AQ
4836,papa97,papa97,male,25,TRUE,nonsocial,2.8777,11,1,2,1,9,2,3,5,median,High AQ
4837,papa97,papa97,male,25,FALSE,nonsocial,1.5053,12,1,2,1,9,2,3,5,median,High AQ
4838,papa97,papa97,male,25,TRUE,nonsocial,0.9907,13,1,3,1,9,2,3,5,median,High AQ
4839,papa97,papa97,male,25,FALSE,nonsocial,3.2886,14,1,3,1,9,2,3,5,median,High AQ
4840,papa97,papa97,male,25,FALSE,nonsocial,2.7085,15,1,3,1,9,2,3,5,median,High AQ
4841,papa97,papa97,male,25,TRUE,nonsocial,1.5659,56,3,1,2,9,2,3,5,median,High AQ
4842,papa97,papa97,male,25,FALSE,nonsocial,3.4832,57,3,2,2,9,2,3,5,median,High AQ
4843,papa97,papa97,male,25,TRUE,nonsocial,2.0501,58,3,2,2,9,2,3,5,median,High AQ
4844,papa97,papa97,male,25,TRUE,nonsocial,1.2195,59,3,2,2,9,2,3,5,median,High AQ
4845,papa97,papa97,male,25,TRUE,nonsocial,1.4755,60,3,2,2,9,2,3,5,median,High AQ
4846,papa97,papa97,male,25,TRUE,nonsocial,2.4106,61,3,3,2,9,2,3,5,median,High AQ
4847,papa97,papa97,male,25,FALSE,nonsocial,1.6792,62,3,3,2,9,2,3,5,median,High AQ
4848,papa97,papa97,male,25,TRUE,nonsocial,1.2783,63,3,3,2,9,2,3,5,median,High AQ
4849,papa97,papa97,male,25,FALSE,nonsocial,1.4631,64,3,3,2,9,2,3,5,median,High AQ
4850,papa97,papa97,male,25,TRUE,nonsocial,1.7792,65,3,4,2,9,2,3,5,median,High AQ
4851,papa97,papa97,male,25,TRUE,nonsocial,3.7953,66,3,4,2,9,2,3,5,median,High AQ
4852,papa97,papa97,male,25,FALSE,nonsocial,1.6634,67,3,4,2,9,2,3,5,median,High AQ
4853,papa97,papa97,male,25,TRUE,nonsocial,2.6686,68,3,4,2,9,2,3,5,median,High AQ
4854,papa97,papa97,male,25,FALSE,nonsocial,2.011,69,3,5,2,9,2,3,5,median,High AQ
4855,papa97,papa97,male,25,FALSE,nonsocial,2.4459,70,3,5,2,9,2,3,5,median,High AQ
4856,papa97,papa97,male,25,TRUE,nonsocial,1.1295,71,3,5,2,9,2,3,5,median,High AQ
4857,papa97,papa97,male,25,FALSE,nonsocial,4.9022,72,3,5,2,9,2,3,5,median,High AQ
4858,papa97,papa97,male,25,FALSE,social,1.4,73,4,0,2,9,2,3,5,median,High AQ
4859,papa97,papa97,male,25,TRUE,social,0.49370000000000003,74,4,0,2,9,2,3,5,median,High AQ
4860,papa97,papa97,male,25,TRUE,social,0.5306,75,4,0,2,9,2,3,5,median,High AQ
4861,papa97,papa97,male,25,TRUE,social,1.963,36,2,2,1,9,2,3,5,median,High AQ
4862,papa97,papa97,male,25,FALSE,social,2.1802,37,2,3,1,9,2,3,5,median,High AQ
4863,papa97,papa97,male,25,FALSE,social,3.0954,38,2,3,1,9,2,3,5,median,High AQ
4864,papa97,papa97,male,25,TRUE,social,1.3126,39,2,3,1,9,2,3,5,median,High AQ
4865,papa97,papa97,male,25,FALSE,social,1.8318,40,2,3,1,9,2,3,5,median,High AQ
4866,papa97,papa97,male,25,FALSE,social,2.0716,41,2,4,1,9,2,3,5,median,High AQ
4867,papa97,papa97,male,25,FALSE,social,5.4456,42,2,4,1,9,2,3,5,median,High AQ
4868,papa97,papa97,male,25,TRUE,social,4.9882,43,2,4,1,9,2,3,5,median,High AQ
4869,papa97,papa97,male,25,TRUE,social,2.293,44,2,4,1,9,2,3,5,median,High AQ
4870,papa97,papa97,male,25,FALSE,social,2.2065,45,2,5,1,9,2,3,5,median,High AQ
4871,papa97,papa97,male,25,TRUE,social,0.6639,46,2,5,1,9,2,3,5,median,High AQ
4872,papa97,papa97,male,25,TRUE,social,2.225,47,2,5,1,9,2,3,5,median,High AQ
4873,papa97,papa97,male,25,FALSE,social,0.329,48,2,5,1,9,2,3,5,median,High AQ
4874,papa97,papa97,male,25,TRUE,nonsocial,1.183,49,3,0,2,9,2,3,5,median,High AQ
4875,papa97,papa97,male,25,FALSE,nonsocial,1.5866,50,3,0,2,9,2,3,5,median,High AQ
4876,papa97,papa97,male,25,TRUE,nonsocial,0.9888,51,3,0,2,9,2,3,5,median,High AQ
4877,papa97,papa97,male,25,FALSE,nonsocial,2.0027,52,3,0,2,9,2,3,5,median,High AQ
4878,papa97,papa97,male,25,TRUE,nonsocial,4.0437,53,3,1,2,9,2,3,5,median,High AQ
4879,papa97,papa97,male,25,TRUE,nonsocial,2.5446,54,3,1,2,9,2,3,5,median,High AQ
4880,papa97,papa97,male,25,FALSE,nonsocial,1.3984,55,3,1,2,9,2,3,5,median,High AQ
4881,papa97,papa97,male,25,TRUE,social,1.9365,82,4,2,2,9,2,3,5,median,High AQ
4882,papa97,papa97,male,25,TRUE,social,2.6007,83,4,2,2,9,2,3,5,median,High AQ
4883,papa97,papa97,male,25,TRUE,social,1.2749,84,4,2,2,9,2,3,5,median,High AQ
4884,papa97,papa97,male,25,FALSE,social,2.1796,85,4,3,2,9,2,3,5,median,High AQ
4885,papa97,papa97,male,25,FALSE,social,1.8039,86,4,3,2,9,2,3,5,median,High AQ
4886,papa97,papa97,male,25,TRUE,social,2.1457,87,4,3,2,9,2,3,5,median,High AQ
4887,papa97,papa97,male,25,TRUE,social,2.1841,88,4,3,2,9,2,3,5,median,High AQ
4888,papa97,papa97,male,25,TRUE,social,1.5883,76,4,0,2,9,2,3,5,median,High AQ
4889,papa97,papa97,male,25,TRUE,social,2.3614,77,4,1,2,9,2,3,5,median,High AQ
4890,papa97,papa97,male,25,TRUE,social,0.3789,78,4,1,2,9,2,3,5,median,High AQ
4891,papa97,papa97,male,25,TRUE,social,1.1633,79,4,1,2,9,2,3,5,median,High AQ
4892,papa97,papa97,male,25,FALSE,social,3.0657,80,4,1,2,9,2,3,5,median,High AQ
4893,papa97,papa97,male,25,FALSE,social,1.8875,81,4,2,2,9,2,3,5,median,High AQ
4894,papa97,papa97,male,25,TRUE,social,2.7009,90,4,4,2,9,2,3,5,median,High AQ
4895,papa97,papa97,male,25,TRUE,social,1.1879,91,4,4,2,9,2,3,5,median,High AQ
4896,papa97,papa97,male,25,TRUE,social,1.2973,89,4,4,2,9,2,3,5,median,High AQ
4897,pavi95,pavi95,male,27,FALSE,nonsocial,1.6169,3,1,0,1,4,0,2,2,Q1,Low AQ
4898,pavi95,pavi95,male,27,TRUE,nonsocial,1.7475,1,1,0,1,4,0,2,2,Q1,Low AQ
4899,pavi95,pavi95,male,27,FALSE,nonsocial,1.8027,2,1,0,1,4,0,2,2,Q1,Low AQ
4900,pavi95,pavi95,male,27,TRUE,nonsocial,3.1072,7,1,1,1,4,0,2,2,Q1,Low AQ
4901,pavi95,pavi95,male,27,TRUE,nonsocial,2.0137,4,1,0,1,4,0,2,2,Q1,Low AQ
4902,pavi95,pavi95,male,27,FALSE,nonsocial,2.4623,5,1,1,1,4,0,2,2,Q1,Low AQ
4903,pavi95,pavi95,male,27,TRUE,nonsocial,1.8695,6,1,1,1,4,0,2,2,Q1,Low AQ
4904,pavi95,pavi95,male,27,TRUE,nonsocial,2.1448,11,1,2,1,4,0,2,2,Q1,Low AQ
4905,pavi95,pavi95,male,27,TRUE,nonsocial,0.781,12,1,2,1,4,0,2,2,Q1,Low AQ
4906,pavi95,pavi95,male,27,TRUE,nonsocial,2.8217,13,1,3,1,4,0,2,2,Q1,Low AQ
4907,pavi95,pavi95,male,27,TRUE,nonsocial,1.1585,14,1,3,1,4,0,2,2,Q1,Low AQ
4908,pavi95,pavi95,male,27,FALSE,nonsocial,0.9382,15,1,3,1,4,0,2,2,Q1,Low AQ
4909,pavi95,pavi95,male,27,TRUE,nonsocial,0.6326,16,1,3,1,4,0,2,2,Q1,Low AQ
4910,pavi95,pavi95,male,27,TRUE,nonsocial,1.7953,17,1,4,1,4,0,2,2,Q1,Low AQ
4911,pavi95,pavi95,male,27,FALSE,nonsocial,1.3088,18,1,4,1,4,0,2,2,Q1,Low AQ
4912,pavi95,pavi95,male,27,TRUE,nonsocial,0.7192,19,1,4,1,4,0,2,2,Q1,Low AQ
4913,pavi95,pavi95,male,27,FALSE,nonsocial,1.9119,20,1,4,1,4,0,2,2,Q1,Low AQ
4914,pavi95,pavi95,male,27,TRUE,nonsocial,1.322,8,1,1,1,4,0,2,2,Q1,Low AQ
4915,pavi95,pavi95,male,27,TRUE,nonsocial,2.9537,9,1,2,1,4,0,2,2,Q1,Low AQ
4916,pavi95,pavi95,male,27,TRUE,nonsocial,2.2161,10,1,2,1,4,0,2,2,Q1,Low AQ
4917,pavi95,pavi95,male,27,TRUE,social,2.0736,35,2,2,1,4,0,2,2,Q1,Low AQ
4918,pavi95,pavi95,male,27,TRUE,social,1.1428,36,2,2,1,4,0,2,2,Q1,Low AQ
4919,pavi95,pavi95,male,27,TRUE,social,1.73,37,2,3,1,4,0,2,2,Q1,Low AQ
4920,pavi95,pavi95,male,27,FALSE,social,2.8135,38,2,3,1,4,0,2,2,Q1,Low AQ
4921,pavi95,pavi95,male,27,TRUE,social,2.8341,39,2,3,1,4,0,2,2,Q1,Low AQ
4922,pavi95,pavi95,male,27,FALSE,social,1.2044,40,2,3,1,4,0,2,2,Q1,Low AQ
4923,pavi95,pavi95,male,27,TRUE,social,2.5224,41,2,4,1,4,0,2,2,Q1,Low AQ
4924,pavi95,pavi95,male,27,TRUE,social,1.4461,42,2,4,1,4,0,2,2,Q1,Low AQ
4925,pavi95,pavi95,male,27,TRUE,social,1.977,43,2,4,1,4,0,2,2,Q1,Low AQ
4926,pavi95,pavi95,male,27,FALSE,social,0.8268,44,2,4,1,4,0,2,2,Q1,Low AQ
4927,pavi95,pavi95,male,27,TRUE,social,2.0726,45,2,5,1,4,0,2,2,Q1,Low AQ
4928,pavi95,pavi95,male,27,TRUE,social,0.6825,46,2,5,1,4,0,2,2,Q1,Low AQ
4929,pavi95,pavi95,male,27,FALSE,social,1.0898,47,2,5,1,4,0,2,2,Q1,Low AQ
4930,pavi95,pavi95,male,27,TRUE,social,1.8694,48,2,5,1,4,0,2,2,Q1,Low AQ
4931,pavi95,pavi95,male,27,TRUE,nonsocial,2.9223,49,3,0,2,4,0,2,2,Q1,Low AQ
4932,pavi95,pavi95,male,27,FALSE,nonsocial,2.3063,50,3,0,2,4,0,2,2,Q1,Low AQ
4933,pavi95,pavi95,male,27,TRUE,nonsocial,2.0454,51,3,0,2,4,0,2,2,Q1,Low AQ
4934,pavi95,pavi95,male,27,TRUE,nonsocial,1.1934,52,3,0,2,4,0,2,2,Q1,Low AQ
4935,pavi95,pavi95,male,27,FALSE,nonsocial,0.9659,53,3,1,2,4,0,2,2,Q1,Low AQ
4936,pavi95,pavi95,male,27,FALSE,nonsocial,1.2367,54,3,1,2,4,0,2,2,Q1,Low AQ
4937,pavi95,pavi95,male,27,TRUE,nonsocial,1.8853,55,3,1,2,4,0,2,2,Q1,Low AQ
4938,pavi95,pavi95,male,27,FALSE,nonsocial,0.3968,56,3,1,2,4,0,2,2,Q1,Low AQ
4939,pavi95,pavi95,male,27,TRUE,nonsocial,1.2863,57,3,2,2,4,0,2,2,Q1,Low AQ
4940,pavi95,pavi95,male,27,TRUE,nonsocial,0.5101,58,3,2,2,4,0,2,2,Q1,Low AQ
4941,pavi95,pavi95,male,27,FALSE,nonsocial,0.6702,59,3,2,2,4,0,2,2,Q1,Low AQ
4942,pavi95,pavi95,male,27,FALSE,nonsocial,0.8776,60,3,2,2,4,0,2,2,Q1,Low AQ
4943,pavi95,pavi95,male,27,TRUE,nonsocial,4.3449,21,1,5,1,4,0,2,2,Q1,Low AQ
4944,pavi95,pavi95,male,27,TRUE,nonsocial,0.948,22,1,5,1,4,0,2,2,Q1,Low AQ
4945,pavi95,pavi95,male,27,FALSE,nonsocial,0.918,23,1,5,1,4,0,2,2,Q1,Low AQ
4946,pavi95,pavi95,male,27,TRUE,nonsocial,0.521,24,1,5,1,4,0,2,2,Q1,Low AQ
4947,pavi95,pavi95,male,27,FALSE,social,1.848,25,2,0,1,4,0,2,2,Q1,Low AQ
4948,pavi95,pavi95,male,27,TRUE,social,0.7742,26,2,0,1,4,0,2,2,Q1,Low AQ
4949,pavi95,pavi95,male,27,FALSE,social,1.9831,27,2,0,1,4,0,2,2,Q1,Low AQ
4950,pavi95,pavi95,male,27,FALSE,social,1.55,28,2,0,1,4,0,2,2,Q1,Low AQ
4951,pavi95,pavi95,male,27,TRUE,social,3.482,29,2,1,1,4,0,2,2,Q1,Low AQ
4952,pavi95,pavi95,male,27,TRUE,social,3.8878,30,2,1,1,4,0,2,2,Q1,Low AQ
4953,pavi95,pavi95,male,27,FALSE,social,2.7671,31,2,1,1,4,0,2,2,Q1,Low AQ
4954,pavi95,pavi95,male,27,TRUE,social,2.3867,32,2,1,1,4,0,2,2,Q1,Low AQ
4955,pavi95,pavi95,male,27,TRUE,social,4.6254,33,2,2,1,4,0,2,2,Q1,Low AQ
4956,pavi95,pavi95,male,27,TRUE,social,1.6135,34,2,2,1,4,0,2,2,Q1,Low AQ
4957,pavi95,pavi95,male,27,FALSE,social,1.0343,75,4,0,2,4,0,2,2,Q1,Low AQ
4958,pavi95,pavi95,male,27,FALSE,social,0.6117,76,4,0,2,4,0,2,2,Q1,Low AQ
4959,pavi95,pavi95,male,27,FALSE,social,1.7035,77,4,1,2,4,0,2,2,Q1,Low AQ
4960,pavi95,pavi95,male,27,FALSE,social,1.8,78,4,1,2,4,0,2,2,Q1,Low AQ
4961,pavi95,pavi95,male,27,TRUE,social,0.8724,79,4,1,2,4,0,2,2,Q1,Low AQ
4962,pavi95,pavi95,male,27,FALSE,social,1.3904,80,4,1,2,4,0,2,2,Q1,Low AQ
4963,pavi95,pavi95,male,27,TRUE,social,1.7247,81,4,2,2,4,0,2,2,Q1,Low AQ
4964,pavi95,pavi95,male,27,TRUE,social,1.5729,82,4,2,2,4,0,2,2,Q1,Low AQ
4965,pavi95,pavi95,male,27,TRUE,social,1.9273,83,4,2,2,4,0,2,2,Q1,Low AQ
4966,pavi95,pavi95,male,27,FALSE,social,1.543,84,4,2,2,4,0,2,2,Q1,Low AQ
4967,pavi95,pavi95,male,27,FALSE,social,1.2517,85,4,3,2,4,0,2,2,Q1,Low AQ
4968,pavi95,pavi95,male,27,TRUE,social,0.6039,86,4,3,2,4,0,2,2,Q1,Low AQ
4969,pavi95,pavi95,male,27,TRUE,social,0.3862,87,4,3,2,4,0,2,2,Q1,Low AQ
4970,pavi95,pavi95,male,27,FALSE,social,0.5962,88,4,3,2,4,0,2,2,Q1,Low AQ
4971,pavi95,pavi95,male,27,TRUE,social,1.8139,89,4,4,2,4,0,2,2,Q1,Low AQ
4972,pavi95,pavi95,male,27,TRUE,social,1.3132,90,4,4,2,4,0,2,2,Q1,Low AQ
4973,pavi95,pavi95,male,27,FALSE,social,0.6087,91,4,4,2,4,0,2,2,Q1,Low AQ
4974,pavi95,pavi95,male,27,FALSE,social,0.9422,92,4,4,2,4,0,2,2,Q1,Low AQ
4975,pavi95,pavi95,male,27,FALSE,social,1.82,93,4,5,2,4,0,2,2,Q1,Low AQ
4976,pavi95,pavi95,male,27,FALSE,social,0.4153,94,4,5,2,4,0,2,2,Q1,Low AQ
4977,pavi95,pavi95,male,27,FALSE,social,1.1261,95,4,5,2,4,0,2,2,Q1,Low AQ
4978,pavi95,pavi95,male,27,TRUE,social,1.1336,96,4,5,2,4,0,2,2,Q1,Low AQ
4979,pavi95,pavi95,male,27,FALSE,nonsocial,0.8547,70,3,5,2,4,0,2,2,Q1,Low AQ
4980,pavi95,pavi95,male,27,FALSE,nonsocial,0.7011,71,3,5,2,4,0,2,2,Q1,Low AQ
4981,pavi95,pavi95,male,27,TRUE,nonsocial,1.1155,72,3,5,2,4,0,2,2,Q1,Low AQ
4982,pavi95,pavi95,male,27,FALSE,social,2.4693,73,4,0,2,4,0,2,2,Q1,Low AQ
4983,pavi95,pavi95,male,27,TRUE,nonsocial,0.9801,61,3,3,2,4,0,2,2,Q1,Low AQ
4984,pavi95,pavi95,male,27,TRUE,nonsocial,0.7551,62,3,3,2,4,0,2,2,Q1,Low AQ
4985,pavi95,pavi95,male,27,FALSE,nonsocial,1.2961,63,3,3,2,4,0,2,2,Q1,Low AQ
4986,pavi95,pavi95,male,27,TRUE,nonsocial,0.9728,64,3,3,2,4,0,2,2,Q1,Low AQ
4987,pavi95,pavi95,male,27,FALSE,nonsocial,1.078,65,3,4,2,4,0,2,2,Q1,Low AQ
4988,pavi95,pavi95,male,27,TRUE,nonsocial,1.1518,66,3,4,2,4,0,2,2,Q1,Low AQ
4989,pavi95,pavi95,male,27,FALSE,nonsocial,0.8075,67,3,4,2,4,0,2,2,Q1,Low AQ
4990,pavi95,pavi95,male,27,FALSE,nonsocial,0.6018,68,3,4,2,4,0,2,2,Q1,Low AQ
4991,pavi95,pavi95,male,27,FALSE,nonsocial,2.1113,69,3,5,2,4,0,2,2,Q1,Low AQ
4992,pavi95,pavi95,male,27,FALSE,social,0.836,74,4,0,2,4,0,2,2,Q1,Low AQ
4993,piob00,piob00,female,21,TRUE,social,1.0692,44,2,4,1,5,1,3,4,Q1,Low AQ
4994,piob00,piob00,female,21,TRUE,social,1.0498,45,2,5,1,5,1,3,4,Q1,Low AQ
4995,piob00,piob00,female,21,TRUE,social,0.8334,46,2,5,1,5,1,3,4,Q1,Low AQ
4996,piob00,piob00,female,21,TRUE,social,0.9194,43,2,4,1,5,1,3,4,Q1,Low AQ
4997,piob00,piob00,female,21,TRUE,nonsocial,2.6425,21,1,5,1,5,1,3,4,Q1,Low AQ
4998,piob00,piob00,female,21,TRUE,nonsocial,2.0459,22,1,5,1,5,1,3,4,Q1,Low AQ
4999,piob00,piob00,female,21,TRUE,nonsocial,0.8559,23,1,5,1,5,1,3,4,Q1,Low AQ
5000,piob00,piob00,female,21,TRUE,nonsocial,0.7341,24,1,5,1,5,1,3,4,Q1,Low AQ
5001,piob00,piob00,female,21,FALSE,social,2.3784,25,2,0,1,5,1,3,4,Q1,Low AQ
5002,piob00,piob00,female,21,FALSE,social,1.4054,26,2,0,1,5,1,3,4,Q1,Low AQ
5003,piob00,piob00,female,21,FALSE,social,1.0269,27,2,0,1,5,1,3,4,Q1,Low AQ
5004,piob00,piob00,female,21,TRUE,social,1.2123,28,2,0,1,5,1,3,4,Q1,Low AQ
5005,piob00,piob00,female,21,TRUE,social,2.5885,29,2,1,1,5,1,3,4,Q1,Low AQ
5006,piob00,piob00,female,21,FALSE,social,2.1135,30,2,1,1,5,1,3,4,Q1,Low AQ
5007,piob00,piob00,female,21,TRUE,social,1.9413,31,2,1,1,5,1,3,4,Q1,Low AQ
5008,piob00,piob00,female,21,TRUE,social,0.9726,32,2,1,1,5,1,3,4,Q1,Low AQ
5009,piob00,piob00,female,21,TRUE,social,0.7793,33,2,2,1,5,1,3,4,Q1,Low AQ
5010,piob00,piob00,female,21,TRUE,social,1.7754,34,2,2,1,5,1,3,4,Q1,Low AQ
5011,piob00,piob00,female,21,TRUE,social,2.3852,35,2,2,1,5,1,3,4,Q1,Low AQ
5012,piob00,piob00,female,21,TRUE,social,0.6961,36,2,2,1,5,1,3,4,Q1,Low AQ
5013,piob00,piob00,female,21,TRUE,social,1.4306,37,2,3,1,5,1,3,4,Q1,Low AQ
5014,piob00,piob00,female,21,TRUE,social,2.0344,38,2,3,1,5,1,3,4,Q1,Low AQ
5015,piob00,piob00,female,21,TRUE,social,0.5412,39,2,3,1,5,1,3,4,Q1,Low AQ
5016,piob00,piob00,female,21,TRUE,social,0.7816,40,2,3,1,5,1,3,4,Q1,Low AQ
5017,piob00,piob00,female,21,TRUE,social,0.9612,41,2,4,1,5,1,3,4,Q1,Low AQ
5018,piob00,piob00,female,21,TRUE,social,1.7319,42,2,4,1,5,1,3,4,Q1,Low AQ
5019,piob00,piob00,female,21,TRUE,nonsocial,1.4732,1,1,0,1,5,1,3,4,Q1,Low AQ
5020,piob00,piob00,female,21,TRUE,nonsocial,2.2336,2,1,0,1,5,1,3,4,Q1,Low AQ
5021,piob00,piob00,female,21,FALSE,nonsocial,1.7353,3,1,0,1,5,1,3,4,Q1,Low AQ
5022,piob00,piob00,female,21,TRUE,nonsocial,2.3538,4,1,0,1,5,1,3,4,Q1,Low AQ
5023,piob00,piob00,female,21,TRUE,nonsocial,2.0655,5,1,1,1,5,1,3,4,Q1,Low AQ
5024,piob00,piob00,female,21,FALSE,nonsocial,2.4229,6,1,1,1,5,1,3,4,Q1,Low AQ
5025,piob00,piob00,female,21,FALSE,nonsocial,2.9257,7,1,1,1,5,1,3,4,Q1,Low AQ
5026,piob00,piob00,female,21,TRUE,nonsocial,1.549,8,1,1,1,5,1,3,4,Q1,Low AQ
5027,piob00,piob00,female,21,FALSE,nonsocial,1.5913,9,1,2,1,5,1,3,4,Q1,Low AQ
5028,piob00,piob00,female,21,TRUE,nonsocial,1.8798,10,1,2,1,5,1,3,4,Q1,Low AQ
5029,piob00,piob00,female,21,TRUE,nonsocial,3.0211,11,1,2,1,5,1,3,4,Q1,Low AQ
5030,piob00,piob00,female,21,TRUE,nonsocial,2.4289,12,1,2,1,5,1,3,4,Q1,Low AQ
5031,piob00,piob00,female,21,FALSE,nonsocial,2.2946,13,1,3,1,5,1,3,4,Q1,Low AQ
5032,piob00,piob00,female,21,TRUE,nonsocial,1.9193,14,1,3,1,5,1,3,4,Q1,Low AQ
5033,piob00,piob00,female,21,TRUE,nonsocial,1.0365,15,1,3,1,5,1,3,4,Q1,Low AQ
5034,piob00,piob00,female,21,FALSE,nonsocial,1.5132,16,1,3,1,5,1,3,4,Q1,Low AQ
5035,piob00,piob00,female,21,TRUE,nonsocial,1.6225,17,1,4,1,5,1,3,4,Q1,Low AQ
5036,piob00,piob00,female,21,FALSE,nonsocial,3.2779,18,1,4,1,5,1,3,4,Q1,Low AQ
5037,piob00,piob00,female,21,TRUE,nonsocial,2.6565,19,1,4,1,5,1,3,4,Q1,Low AQ
5038,piob00,piob00,female,21,TRUE,nonsocial,1.3673,20,1,4,1,5,1,3,4,Q1,Low AQ
5039,piob00,piob00,female,21,TRUE,nonsocial,0.6726,62,3,3,2,5,1,3,4,Q1,Low AQ
5040,piob00,piob00,female,21,TRUE,nonsocial,0.9175,63,3,3,2,5,1,3,4,Q1,Low AQ
5041,piob00,piob00,female,21,TRUE,nonsocial,1.0714,64,3,3,2,5,1,3,4,Q1,Low AQ
5042,piob00,piob00,female,21,TRUE,nonsocial,1.2025,65,3,4,2,5,1,3,4,Q1,Low AQ
5043,piob00,piob00,female,21,TRUE,nonsocial,0.7611,66,3,4,2,5,1,3,4,Q1,Low AQ
5044,piob00,piob00,female,21,TRUE,nonsocial,0.8205,67,3,4,2,5,1,3,4,Q1,Low AQ
5045,piob00,piob00,female,21,TRUE,nonsocial,1.1244,68,3,4,2,5,1,3,4,Q1,Low AQ
5046,piob00,piob00,female,21,TRUE,nonsocial,0.7644,69,3,5,2,5,1,3,4,Q1,Low AQ
5047,piob00,piob00,female,21,TRUE,nonsocial,1.0288,70,3,5,2,5,1,3,4,Q1,Low AQ
5048,piob00,piob00,female,21,TRUE,nonsocial,1.3107,71,3,5,2,5,1,3,4,Q1,Low AQ
5049,piob00,piob00,female,21,TRUE,nonsocial,1.1633,72,3,5,2,5,1,3,4,Q1,Low AQ
5050,piob00,piob00,female,21,TRUE,social,4.1232,73,4,0,2,5,1,3,4,Q1,Low AQ
5051,piob00,piob00,female,21,TRUE,social,0.7061,74,4,0,2,5,1,3,4,Q1,Low AQ
5052,piob00,piob00,female,21,TRUE,social,0.8374,75,4,0,2,5,1,3,4,Q1,Low AQ
5053,piob00,piob00,female,21,TRUE,social,0.6813,76,4,0,2,5,1,3,4,Q1,Low AQ
5054,piob00,piob00,female,21,TRUE,social,1.7379,77,4,1,2,5,1,3,4,Q1,Low AQ
5055,piob00,piob00,female,21,TRUE,social,0.9489,78,4,1,2,5,1,3,4,Q1,Low AQ
5056,piob00,piob00,female,21,TRUE,social,0.8811,79,4,1,2,5,1,3,4,Q1,Low AQ
5057,piob00,piob00,female,21,TRUE,social,1.7843,80,4,1,2,5,1,3,4,Q1,Low AQ
5058,piob00,piob00,female,21,TRUE,social,1.8836,81,4,2,2,5,1,3,4,Q1,Low AQ
5059,piob00,piob00,female,21,TRUE,social,1.0081,82,4,2,2,5,1,3,4,Q1,Low AQ
5060,piob00,piob00,female,21,TRUE,social,1.1,83,4,2,2,5,1,3,4,Q1,Low AQ
5061,piob00,piob00,female,21,TRUE,social,0.5383,84,4,2,2,5,1,3,4,Q1,Low AQ
5062,piob00,piob00,female,21,TRUE,social,1.0366,85,4,3,2,5,1,3,4,Q1,Low AQ
5063,piob00,piob00,female,21,TRUE,social,0.9856,86,4,3,2,5,1,3,4,Q1,Low AQ
5064,piob00,piob00,female,21,TRUE,social,1.1853,47,2,5,1,5,1,3,4,Q1,Low AQ
