stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber,PredictedChoice,CorrectPrediction,AQ_score
54,0,0,1.0,True,nonsocial,flsc98,3,2,0.0,0.0,1,11
54,0,0,1.0,True,nonsocial,flsc98,4,3,0.0,0.0,1,11
54,0,0,1.0,True,nonsocial,flsc98,5,4,0.0,0.0,1,11
54,0,0,1.0,True,nonsocial,flsc98,6,5,0.0,0.0,1,11
54,0,0,0.0,True,nonsocial,flsc98,7,0,2.0,0.0,1,11
54,0,0,1.0,True,nonsocial,flsc98,8,1,2.0,1.0,0,11
54,1,0,,False,nonsocial,flsc98,9,2,2.0,,0,11
54,0,0,1.0,True,nonsocial,flsc98,10,3,2.0,0.0,1,11
54,0,0,1.0,True,nonsocial,flsc98,11,4,2.0,0.0,1,11
54,0,0,1.0,True,nonsocial,flsc98,12,5,2.0,0.0,1,11
58,1,1,1.0,True,nonsocial,flsc98,1,0,0.0,1.0,1,11
58,1,1,0.0,True,nonsocial,flsc98,2,1,0.0,1.0,1,11
58,0,1,,False,nonsocial,flsc98,3,2,0.0,,0,11
58,1,1,1.0,True,nonsocial,flsc98,4,3,0.0,1.0,1,11
58,0,1,,False,nonsocial,flsc98,5,4,0.0,,0,11
58,0,1,,False,nonsocial,flsc98,6,5,0.0,,0,11
58,0,1,,False,nonsocial,flsc98,7,0,2.0,,0,11
58,1,1,1.0,True,nonsocial,flsc98,8,1,2.0,1.0,1,11
58,0,1,,False,nonsocial,flsc98,9,2,2.0,,0,11
58,1,1,0.0,True,nonsocial,flsc98,10,3,2.0,1.0,1,11
58,0,1,,False,nonsocial,flsc98,11,4,2.0,,0,11
58,1,1,1.0,True,nonsocial,flsc98,12,5,2.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,1,0,0.0,0.0,0,11
60,1,1,1.0,True,nonsocial,flsc98,2,1,0.0,0.0,0,11
60,0,1,,False,nonsocial,flsc98,3,2,0.0,,0,11
60,1,1,1.0,True,nonsocial,flsc98,4,3,0.0,1.0,1,11
60,0,1,,False,nonsocial,flsc98,5,4,0.0,,0,11
60,1,1,1.0,True,nonsocial,flsc98,6,5,0.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,7,0,2.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,8,1,2.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,9,2,2.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,10,3,2.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,11,4,2.0,1.0,1,11
60,1,1,1.0,True,nonsocial,flsc98,12,5,2.0,1.0,1,11
80,0,0,1.0,True,nonsocial,flsc98,1,0,0.0,1.0,0,11
80,1,0,,False,nonsocial,flsc98,2,1,0.0,,0,11
80,1,0,,False,nonsocial,flsc98,3,2,0.0,,0,11
80,0,0,0.0,True,nonsocial,flsc98,4,3,0.0,1.0,0,11
80,1,0,,False,nonsocial,flsc98,5,4,0.0,,0,11
80,1,0,,False,nonsocial,flsc98,6,5,0.0,,0,11
80,1,0,,False,nonsocial,flsc98,7,0,2.0,,0,11
80,1,0,,False,nonsocial,flsc98,8,1,2.0,,0,11
80,0,0,1.0,True,nonsocial,flsc98,9,2,2.0,0.0,1,11
80,0,0,1.0,True,nonsocial,flsc98,10,3,2.0,0.0,1,11
80,0,0,1.0,True,nonsocial,flsc98,11,4,2.0,0.0,1,11
80,0,0,0.0,True,nonsocial,flsc98,12,5,2.0,0.0,1,11
93,1,0,,False,social,flsc98,1,0,1.0,,0,11
93,0,0,1.0,True,social,flsc98,2,1,1.0,1.0,0,11
93,0,0,1.0,True,social,flsc98,3,2,1.0,0.0,1,11
93,0,0,0.0,True,social,flsc98,4,3,1.0,1.0,0,11
93,0,0,1.0,True,social,flsc98,5,4,1.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,6,5,1.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,7,0,3.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,8,1,3.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,9,2,3.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,10,3,3.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,11,4,3.0,0.0,1,11
93,0,0,1.0,True,social,flsc98,12,5,3.0,0.0,1,11
75,1,1,1.0,True,social,flsc98,1,0,1.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,2,1,1.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,3,2,1.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,4,3,1.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,5,4,1.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,6,5,1.0,1.0,1,11
75,1,1,0.0,True,social,flsc98,7,0,3.0,1.0,1,11
75,1,1,0.0,True,social,flsc98,8,1,3.0,0.0,0,11
75,1,1,1.0,True,social,flsc98,9,2,3.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,10,3,3.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,11,4,3.0,1.0,1,11
75,1,1,1.0,True,social,flsc98,12,5,3.0,1.0,1,11
37,0,0,1.0,True,social,flsc98,1,0,1.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,2,1,1.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,3,2,1.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,4,3,1.0,0.0,1,11
37,0,0,0.0,True,social,flsc98,5,4,1.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,6,5,1.0,1.0,0,11
37,0,0,1.0,True,social,flsc98,7,0,3.0,1.0,0,11
37,0,0,1.0,True,social,flsc98,8,1,3.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,9,2,3.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,10,3,3.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,11,4,3.0,0.0,1,11
37,0,0,1.0,True,social,flsc98,12,5,3.0,1.0,0,11
13,1,1,1.0,True,social,flsc98,1,0,1.0,0.0,0,11
13,1,1,1.0,True,social,flsc98,2,1,1.0,0.0,0,11
13,1,1,1.0,True,social,flsc98,3,2,1.0,1.0,1,11
13,1,1,0.0,True,social,flsc98,4,3,1.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,5,4,1.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,6,5,1.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,7,0,3.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,8,1,3.0,0.0,0,11
13,1,1,1.0,True,social,flsc98,9,2,3.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,10,3,3.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,11,4,3.0,1.0,1,11
13,1,1,1.0,True,social,flsc98,12,5,3.0,1.0,1,11
34,1,0,,False,social,flcs96,1,0,0.0,,0,9
34,0,0,0.0,True,social,flcs96,2,1,0.0,1.0,0,9
34,0,0,0.0,True,social,flcs96,3,2,0.0,0.0,1,9
34,0,0,1.0,True,social,flcs96,4,3,0.0,0.0,1,9
34,1,0,,False,social,flcs96,5,4,0.0,,0,9
34,0,0,0.0,True,social,flcs96,6,5,0.0,0.0,1,9
34,1,0,,False,social,flcs96,7,0,2.0,,0,9
34,0,0,0.0,True,social,flcs96,8,1,2.0,0.0,1,9
34,0,0,1.0,True,social,flcs96,9,2,2.0,0.0,1,9
34,0,0,1.0,True,social,flcs96,10,3,2.0,0.0,1,9
34,0,0,1.0,True,social,flcs96,11,4,2.0,0.0,1,9
34,1,0,,False,social,flcs96,12,5,2.0,,0,9
98,0,1,,False,social,flcs96,1,0,0.0,,0,9
98,0,1,,False,social,flcs96,2,1,0.0,,0,9
98,0,1,,False,social,flcs96,3,2,0.0,,0,9
98,1,1,,False,social,flcs96,4,3,0.0,,0,9
98,1,1,1.0,True,social,flcs96,5,4,0.0,1.0,1,9
98,1,1,0.0,True,social,flcs96,6,5,0.0,1.0,1,9
98,0,1,,False,social,flcs96,7,0,2.0,,0,9
98,1,1,0.0,True,social,flcs96,8,1,2.0,1.0,1,9
98,0,1,,False,social,flcs96,9,2,2.0,,0,9
98,0,1,,False,social,flcs96,10,3,2.0,,0,9
98,1,1,1.0,True,social,flcs96,11,4,2.0,1.0,1,9
98,1,1,1.0,True,social,flcs96,12,5,2.0,0.0,0,9
42,1,0,,False,social,flcs96,1,0,0.0,,0,9
42,1,0,,False,social,flcs96,2,1,0.0,,0,9
42,1,0,,False,social,flcs96,3,2,0.0,,0,9
42,0,0,1.0,True,social,flcs96,4,3,0.0,0.0,1,9
42,0,0,1.0,True,social,flcs96,5,4,0.0,0.0,1,9
42,1,0,,False,social,flcs96,6,5,0.0,,0,9
42,1,0,,False,social,flcs96,7,0,2.0,,0,9
42,0,0,1.0,True,social,flcs96,8,1,2.0,0.0,1,9
42,1,0,,False,social,flcs96,9,2,2.0,,0,9
42,0,0,1.0,True,social,flcs96,10,3,2.0,1.0,0,9
42,0,0,1.0,True,social,flcs96,11,4,2.0,0.0,1,9
42,0,0,1.0,True,social,flcs96,12,5,2.0,1.0,0,9
32,0,1,,False,social,flcs96,1,0,0.0,,0,9
32,0,1,,False,social,flcs96,2,1,0.0,,0,9
32,0,1,,False,social,flcs96,3,2,0.0,,0,9
32,1,1,0.0,True,social,flcs96,4,3,0.0,0.0,0,9
32,0,1,,False,social,flcs96,5,4,0.0,,0,9
32,1,1,0.0,True,social,flcs96,6,5,0.0,0.0,0,9
32,0,1,,False,social,flcs96,7,0,2.0,,0,9
32,1,1,1.0,True,social,flcs96,8,1,2.0,0.0,0,9
32,0,1,,False,social,flcs96,9,2,2.0,,0,9
32,1,1,1.0,True,social,flcs96,10,3,2.0,1.0,1,9
32,1,1,1.0,True,social,flcs96,11,4,2.0,1.0,1,9
32,0,1,,False,social,flcs96,12,5,2.0,,0,9
35,1,1,1.0,True,nonsocial,flcs96,1,0,1.0,0.0,0,9
35,1,1,1.0,True,nonsocial,flcs96,2,1,1.0,0.0,0,9
35,0,1,,False,nonsocial,flcs96,3,2,1.0,,0,9
35,0,1,,False,nonsocial,flcs96,4,3,1.0,,0,9
35,0,1,,False,nonsocial,flcs96,5,4,1.0,,0,9
35,0,1,,False,nonsocial,flcs96,6,5,1.0,,0,9
35,1,1,0.0,True,nonsocial,flcs96,7,0,3.0,0.0,0,9
35,0,1,,False,nonsocial,flcs96,8,1,3.0,,0,9
35,0,1,,False,nonsocial,flcs96,9,2,3.0,,0,9
35,1,1,1.0,True,nonsocial,flcs96,10,3,3.0,0.0,0,9
35,1,1,0.0,True,nonsocial,flcs96,11,4,3.0,0.0,0,9
35,1,1,1.0,True,nonsocial,flcs96,12,5,3.0,1.0,1,9
95,0,0,1.0,True,nonsocial,flcs96,1,0,1.0,1.0,0,9
95,0,0,1.0,True,nonsocial,flcs96,2,1,1.0,0.0,1,9
95,1,0,,False,nonsocial,flcs96,3,2,1.0,,0,9
95,1,0,,False,nonsocial,flcs96,4,3,1.0,,0,9
95,0,0,1.0,True,nonsocial,flcs96,5,4,1.0,1.0,0,9
95,1,0,,False,nonsocial,flcs96,6,5,1.0,,0,9
95,1,0,,False,nonsocial,flcs96,7,0,3.0,,0,9
95,1,0,,False,nonsocial,flcs96,8,1,3.0,,0,9
95,1,0,,False,nonsocial,flcs96,9,2,3.0,,0,9
95,0,0,1.0,True,nonsocial,flcs96,10,3,3.0,0.0,1,9
95,0,0,1.0,True,nonsocial,flcs96,11,4,3.0,0.0,1,9
95,1,0,,False,nonsocial,flcs96,12,5,3.0,,0,9
33,1,1,1.0,True,nonsocial,flcs96,1,0,1.0,1.0,1,9
33,0,1,,False,nonsocial,flcs96,2,1,1.0,,0,9
33,0,1,,False,nonsocial,flcs96,3,2,1.0,,0,9
33,1,1,1.0,True,nonsocial,flcs96,4,3,1.0,1.0,1,9
33,0,1,,False,nonsocial,flcs96,5,4,1.0,,0,9
33,1,1,0.0,True,nonsocial,flcs96,6,5,1.0,1.0,1,9
33,0,1,,False,nonsocial,flcs96,7,0,3.0,,0,9
33,0,1,,False,nonsocial,flcs96,8,1,3.0,,0,9
33,1,1,1.0,True,nonsocial,flcs96,9,2,3.0,0.0,0,9
33,1,1,1.0,True,nonsocial,flcs96,10,3,3.0,1.0,1,9
33,1,1,1.0,True,nonsocial,flcs96,11,4,3.0,1.0,1,9
33,1,1,0.0,True,nonsocial,flcs96,12,5,3.0,1.0,1,9
85,1,0,,False,nonsocial,flcs96,1,0,1.0,,0,9
85,1,0,,False,nonsocial,flcs96,2,1,1.0,,0,9
85,1,0,,False,nonsocial,flcs96,3,2,1.0,,0,9
85,0,0,1.0,True,nonsocial,flcs96,4,3,1.0,1.0,0,9
85,1,0,,False,nonsocial,flcs96,5,4,1.0,,0,9
85,1,0,,False,nonsocial,flcs96,6,5,1.0,,0,9
85,0,0,0.0,True,nonsocial,flcs96,7,0,3.0,0.0,1,9
85,1,0,,False,nonsocial,flcs96,8,1,3.0,,0,9
85,0,0,1.0,True,nonsocial,flcs96,9,2,3.0,0.0,1,9
85,1,0,,False,nonsocial,flcs96,10,3,3.0,,0,9
85,0,0,1.0,True,nonsocial,flcs96,11,4,3.0,0.0,1,9
85,0,0,1.0,True,nonsocial,flcs96,12,5,3.0,0.0,1,9
82,0,0,1.0,True,nonsocial,mike91,1,0,0.0,1.0,0,6
82,1,0,0.0,False,nonsocial,mike91,2,1,0.0,1.0,0,6
82,1,0,0.0,False,nonsocial,mike91,3,2,0.0,1.0,0,6
82,1,0,1.0,False,nonsocial,mike91,4,3,0.0,0.0,1,6
82,1,0,1.0,False,nonsocial,mike91,5,4,0.0,0.0,1,6
82,0,0,1.0,True,nonsocial,mike91,6,5,0.0,0.0,1,6
82,0,0,1.0,True,nonsocial,mike91,7,0,2.0,0.0,1,6
82,1,0,1.0,False,nonsocial,mike91,8,1,2.0,0.0,1,6
82,0,0,1.0,True,nonsocial,mike91,9,2,2.0,0.0,1,6
82,0,0,1.0,True,nonsocial,mike91,10,3,2.0,0.0,1,6
82,0,0,1.0,True,nonsocial,mike91,11,4,2.0,0.0,1,6
82,0,0,1.0,True,nonsocial,mike91,12,5,2.0,0.0,1,6
92,1,0,0.0,False,nonsocial,mike91,1,0,0.0,0.0,1,6
92,0,0,1.0,True,nonsocial,mike91,2,1,0.0,0.0,1,6
92,1,0,0.0,False,nonsocial,mike91,3,2,0.0,0.0,1,6
92,0,0,1.0,True,nonsocial,mike91,4,3,0.0,0.0,1,6
92,0,0,1.0,True,nonsocial,mike91,5,4,0.0,0.0,1,6
92,0,0,1.0,True,nonsocial,mike91,6,5,0.0,0.0,1,6
92,0,0,1.0,True,nonsocial,mike91,7,0,2.0,0.0,1,6
92,0,0,1.0,True,nonsocial,mike91,8,1,2.0,0.0,1,6
92,1,0,0.0,False,nonsocial,mike91,9,2,2.0,0.0,1,6
92,1,0,0.0,False,nonsocial,mike91,10,3,2.0,0.0,1,6
92,0,0,0.0,True,nonsocial,mike91,11,4,2.0,1.0,0,6
92,1,0,0.0,False,nonsocial,mike91,12,5,2.0,0.0,1,6
66,0,1,0.0,False,nonsocial,mike91,1,0,0.0,0.0,0,6
66,1,1,1.0,True,nonsocial,mike91,2,1,0.0,1.0,1,6
66,1,1,1.0,True,nonsocial,mike91,3,2,0.0,0.0,0,6
66,1,1,0.0,True,nonsocial,mike91,4,3,0.0,0.0,0,6
66,1,1,1.0,True,nonsocial,mike91,5,4,0.0,0.0,0,6
66,1,1,1.0,True,nonsocial,mike91,6,5,0.0,1.0,1,6
66,0,1,0.0,False,nonsocial,mike91,7,0,2.0,0.0,0,6
66,1,1,1.0,True,nonsocial,mike91,8,1,2.0,1.0,1,6
66,1,1,1.0,True,nonsocial,mike91,9,2,2.0,1.0,1,6
66,1,1,0.0,True,nonsocial,mike91,10,3,2.0,1.0,1,6
66,1,1,1.0,True,nonsocial,mike91,11,4,2.0,0.0,0,6
66,1,1,1.0,True,nonsocial,mike91,12,5,2.0,1.0,1,6
12,1,1,1.0,True,nonsocial,mike91,1,0,0.0,1.0,1,6
12,1,1,1.0,True,nonsocial,mike91,2,1,0.0,1.0,1,6
12,1,1,1.0,True,nonsocial,mike91,3,2,0.0,1.0,1,6
12,1,1,1.0,True,nonsocial,mike91,4,3,0.0,1.0,1,6
12,1,1,1.0,True,nonsocial,mike91,5,4,0.0,1.0,1,6
12,1,1,0.0,True,nonsocial,mike91,6,5,0.0,0.0,0,6
12,0,1,1.0,False,nonsocial,mike91,7,0,2.0,0.0,0,6
12,0,1,0.0,False,nonsocial,mike91,8,1,2.0,1.0,1,6
12,1,1,0.0,True,nonsocial,mike91,9,2,2.0,0.0,0,6
12,1,1,1.0,True,nonsocial,mike91,10,3,2.0,1.0,1,6
12,1,1,1.0,True,nonsocial,mike91,11,4,2.0,1.0,1,6
12,1,1,0.0,True,nonsocial,mike91,12,5,2.0,0.0,0,6
59,1,1,1.0,True,social,mike91,1,0,1.0,0.0,0,6
59,1,1,1.0,True,social,mike91,2,1,1.0,1.0,1,6
59,1,1,1.0,True,social,mike91,3,2,1.0,1.0,1,6
59,0,1,0.0,False,social,mike91,4,3,1.0,0.0,0,6
59,0,1,0.0,False,social,mike91,5,4,1.0,1.0,1,6
59,0,1,0.0,False,social,mike91,6,5,1.0,1.0,1,6
59,0,1,0.0,False,social,mike91,7,0,3.0,1.0,1,6
59,1,1,1.0,True,social,mike91,8,1,3.0,1.0,1,6
59,1,1,1.0,True,social,mike91,9,2,3.0,1.0,1,6
59,1,1,0.0,True,social,mike91,10,3,3.0,1.0,1,6
59,1,1,0.0,True,social,mike91,11,4,3.0,0.0,0,6
59,0,1,0.0,False,social,mike91,12,5,3.0,0.0,0,6
17,1,1,1.0,True,social,mike91,1,0,1.0,0.0,0,6
17,1,1,1.0,True,social,mike91,2,1,1.0,1.0,1,6
17,1,1,1.0,True,social,mike91,3,2,1.0,1.0,1,6
17,1,1,1.0,True,social,mike91,4,3,1.0,1.0,1,6
17,1,1,1.0,True,social,mike91,5,4,1.0,1.0,1,6
17,1,1,0.0,True,social,mike91,6,5,1.0,0.0,0,6
17,0,1,0.0,False,social,mike91,7,0,3.0,0.0,0,6
17,1,1,1.0,True,social,mike91,8,1,3.0,1.0,1,6
17,1,1,1.0,True,social,mike91,9,2,3.0,1.0,1,6
17,1,1,1.0,True,social,mike91,10,3,3.0,1.0,1,6
17,1,1,1.0,True,social,mike91,11,4,3.0,1.0,1,6
17,1,1,0.0,True,social,mike91,12,5,3.0,1.0,1,6
11,1,0,1.0,False,social,mike91,1,0,1.0,0.0,1,6
11,1,0,0.0,False,social,mike91,2,1,1.0,0.0,1,6
11,1,0,0.0,False,social,mike91,3,2,1.0,0.0,1,6
11,1,0,0.0,False,social,mike91,4,3,1.0,0.0,1,6
11,1,0,0.0,False,social,mike91,5,4,1.0,1.0,0,6
11,1,0,0.0,False,social,mike91,6,5,1.0,0.0,1,6
11,0,0,1.0,True,social,mike91,7,0,3.0,0.0,1,6
11,0,0,1.0,True,social,mike91,8,1,3.0,0.0,1,6
11,0,0,1.0,True,social,mike91,9,2,3.0,0.0,1,6
11,0,0,1.0,True,social,mike91,10,3,3.0,0.0,1,6
11,0,0,1.0,True,social,mike91,11,4,3.0,0.0,1,6
11,0,0,1.0,True,social,mike91,12,5,3.0,0.0,1,6
65,0,0,1.0,True,social,mike91,1,0,1.0,1.0,0,6
65,0,0,1.0,True,social,mike91,2,1,1.0,1.0,0,6
65,1,0,0.0,False,social,mike91,3,2,1.0,1.0,0,6
65,1,0,0.0,False,social,mike91,4,3,1.0,1.0,0,6
65,1,0,0.0,False,social,mike91,5,4,1.0,1.0,0,6
65,0,0,1.0,True,social,mike91,6,5,1.0,0.0,1,6
65,0,0,1.0,True,social,mike91,7,0,3.0,0.0,1,6
65,0,0,1.0,True,social,mike91,8,1,3.0,0.0,1,6
65,0,0,1.0,True,social,mike91,9,2,3.0,0.0,1,6
65,0,0,1.0,True,social,mike91,10,3,3.0,0.0,1,6
65,0,0,1.0,True,social,mike91,11,4,3.0,0.0,1,6
65,1,0,0.0,False,social,mike91,12,5,3.0,0.0,1,6
14,1,0,0.0,False,nonsocial,nona99,1,0,0.0,0.0,1,20
14,0,0,1.0,True,nonsocial,nona99,2,1,0.0,0.0,1,20
14,0,0,0.0,True,nonsocial,nona99,3,2,0.0,0.0,1,20
14,1,0,0.0,False,nonsocial,nona99,4,3,0.0,0.0,1,20
14,1,0,0.0,False,nonsocial,nona99,5,4,0.0,0.0,1,20
14,0,0,1.0,True,nonsocial,nona99,6,5,0.0,1.0,0,20
14,0,0,0.0,True,nonsocial,nona99,7,0,2.0,0.0,1,20
14,1,0,0.0,False,nonsocial,nona99,8,1,2.0,0.0,1,20
14,0,0,1.0,True,nonsocial,nona99,9,2,2.0,1.0,0,20
14,0,0,1.0,True,nonsocial,nona99,10,3,2.0,0.0,1,20
14,0,0,1.0,True,nonsocial,nona99,11,4,2.0,0.0,1,20
14,0,0,1.0,True,nonsocial,nona99,12,5,2.0,0.0,1,20
36,0,1,0.0,False,nonsocial,nona99,1,0,0.0,1.0,1,20
36,1,1,1.0,True,nonsocial,nona99,2,1,0.0,0.0,0,20
36,1,1,1.0,True,nonsocial,nona99,3,2,0.0,1.0,1,20
36,1,1,1.0,True,nonsocial,nona99,4,3,0.0,1.0,1,20
36,0,1,0.0,False,nonsocial,nona99,5,4,0.0,1.0,1,20
36,0,1,0.0,False,nonsocial,nona99,6,5,0.0,1.0,1,20
36,0,1,0.0,False,nonsocial,nona99,7,0,2.0,1.0,1,20
36,1,1,1.0,True,nonsocial,nona99,8,1,2.0,1.0,1,20
36,0,1,0.0,False,nonsocial,nona99,9,2,2.0,1.0,1,20
36,1,1,1.0,True,nonsocial,nona99,10,3,2.0,1.0,1,20
36,1,1,1.0,True,nonsocial,nona99,11,4,2.0,1.0,1,20
36,1,1,1.0,True,nonsocial,nona99,12,5,2.0,1.0,1,20
64,0,0,0.0,True,nonsocial,nona99,1,0,0.0,1.0,0,20
64,0,0,1.0,True,nonsocial,nona99,2,1,0.0,0.0,1,20
64,0,0,0.0,True,nonsocial,nona99,3,2,0.0,1.0,0,20
64,1,0,1.0,False,nonsocial,nona99,4,3,0.0,1.0,0,20
64,0,0,1.0,True,nonsocial,nona99,5,4,0.0,1.0,0,20
64,0,0,1.0,True,nonsocial,nona99,6,5,0.0,1.0,0,20
64,1,0,0.0,False,nonsocial,nona99,7,0,2.0,1.0,0,20
64,0,0,0.0,True,nonsocial,nona99,8,1,2.0,1.0,0,20
64,0,0,1.0,True,nonsocial,nona99,9,2,2.0,0.0,1,20
64,0,0,0.0,True,nonsocial,nona99,10,3,2.0,1.0,0,20
64,0,0,1.0,True,nonsocial,nona99,11,4,2.0,1.0,0,20
64,0,0,1.0,True,nonsocial,nona99,12,5,2.0,1.0,0,20
90,0,1,0.0,False,nonsocial,nona99,1,0,0.0,0.0,0,20
90,1,1,1.0,True,nonsocial,nona99,2,1,0.0,0.0,0,20
90,0,1,0.0,False,nonsocial,nona99,3,2,0.0,1.0,1,20
90,0,1,0.0,False,nonsocial,nona99,4,3,0.0,1.0,1,20
90,1,1,1.0,True,nonsocial,nona99,5,4,0.0,1.0,1,20
90,0,1,0.0,False,nonsocial,nona99,6,5,0.0,0.0,0,20
90,0,1,0.0,False,nonsocial,nona99,7,0,2.0,1.0,1,20
90,1,1,1.0,True,nonsocial,nona99,8,1,2.0,1.0,1,20
90,1,1,0.0,True,nonsocial,nona99,9,2,2.0,0.0,0,20
90,1,1,1.0,True,nonsocial,nona99,10,3,2.0,1.0,1,20
90,1,1,1.0,True,nonsocial,nona99,11,4,2.0,1.0,1,20
90,1,1,1.0,True,nonsocial,nona99,12,5,2.0,1.0,1,20
87,0,1,0.0,False,social,nona99,1,0,1.0,1.0,1,20
87,1,1,1.0,True,social,nona99,2,1,1.0,1.0,1,20
87,0,1,0.0,False,social,nona99,3,2,1.0,1.0,1,20
87,1,1,1.0,True,social,nona99,4,3,1.0,1.0,1,20
87,1,1,0.0,True,social,nona99,5,4,1.0,1.0,1,20
87,1,1,1.0,True,social,nona99,6,5,1.0,0.0,0,20
87,1,1,1.0,True,social,nona99,7,0,3.0,1.0,1,20
87,1,1,1.0,True,social,nona99,8,1,3.0,1.0,1,20
87,1,1,1.0,True,social,nona99,9,2,3.0,1.0,1,20
87,1,1,1.0,True,social,nona99,10,3,3.0,1.0,1,20
87,1,1,0.0,True,social,nona99,11,4,3.0,0.0,0,20
87,1,1,1.0,True,social,nona99,12,5,3.0,1.0,1,20
17,0,1,0.0,False,social,nona99,1,0,1.0,1.0,1,20
17,0,1,0.0,False,social,nona99,2,1,1.0,0.0,0,20
17,1,1,1.0,True,social,nona99,3,2,1.0,1.0,1,20
17,1,1,1.0,True,social,nona99,4,3,1.0,1.0,1,20
17,1,1,1.0,True,social,nona99,5,4,1.0,1.0,1,20
17,1,1,1.0,True,social,nona99,6,5,1.0,1.0,1,20
17,0,1,0.0,False,social,nona99,7,0,3.0,1.0,1,20
17,1,1,0.0,True,social,nona99,8,1,3.0,0.0,0,20
17,1,1,1.0,True,social,nona99,9,2,3.0,1.0,1,20
17,0,1,1.0,False,social,nona99,10,3,3.0,1.0,1,20
17,1,1,1.0,True,social,nona99,11,4,3.0,1.0,1,20
17,0,1,0.0,False,social,nona99,12,5,3.0,1.0,1,20
53,0,0,1.0,True,social,nona99,1,0,1.0,0.0,1,20
53,0,0,1.0,True,social,nona99,2,1,1.0,0.0,1,20
53,0,0,1.0,True,social,nona99,3,2,1.0,1.0,0,20
53,1,0,0.0,False,social,nona99,4,3,1.0,1.0,0,20
53,1,0,0.0,False,social,nona99,5,4,1.0,1.0,0,20
53,0,0,0.0,True,social,nona99,6,5,1.0,0.0,1,20
53,0,0,1.0,True,social,nona99,7,0,3.0,0.0,1,20
53,0,0,1.0,True,social,nona99,8,1,3.0,0.0,1,20
53,0,0,1.0,True,social,nona99,9,2,3.0,0.0,1,20
53,1,0,0.0,False,social,nona99,10,3,3.0,0.0,1,20
53,0,0,1.0,True,social,nona99,11,4,3.0,0.0,1,20
53,0,0,1.0,True,social,nona99,12,5,3.0,0.0,1,20
73,0,0,1.0,True,social,nona99,1,0,1.0,0.0,1,20
73,0,0,1.0,True,social,nona99,2,1,1.0,1.0,0,20
73,1,0,0.0,False,social,nona99,3,2,1.0,1.0,0,20
73,0,0,1.0,True,social,nona99,4,3,1.0,0.0,1,20
73,0,0,1.0,True,social,nona99,5,4,1.0,0.0,1,20
73,0,0,1.0,True,social,nona99,6,5,1.0,0.0,1,20
73,1,0,0.0,False,social,nona99,7,0,3.0,0.0,1,20
73,1,0,0.0,False,social,nona99,8,1,3.0,0.0,1,20
73,0,0,1.0,True,social,nona99,9,2,3.0,0.0,1,20
73,0,0,1.0,True,social,nona99,10,3,3.0,0.0,1,20
73,0,0,1.0,True,social,nona99,11,4,3.0,0.0,1,20
73,0,0,1.0,True,social,nona99,12,5,3.0,1.0,0,20
54,1,1,1.0,True,social,ango96,1,0,0.0,0.0,0,3
54,1,1,1.0,True,social,ango96,2,1,0.0,1.0,1,3
54,1,1,1.0,True,social,ango96,3,2,0.0,1.0,1,3
54,1,1,1.0,True,social,ango96,4,3,0.0,1.0,1,3
54,1,1,1.0,True,social,ango96,5,4,0.0,0.0,0,3
54,1,1,1.0,True,social,ango96,6,5,0.0,1.0,1,3
54,1,1,1.0,True,social,ango96,7,0,2.0,1.0,1,3
54,0,1,1.0,False,social,ango96,8,1,2.0,1.0,1,3
54,1,1,1.0,True,social,ango96,9,2,2.0,1.0,1,3
54,1,1,1.0,True,social,ango96,10,3,2.0,0.0,0,3
